"","Codice","Territorio","Variable","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2009","X2008","X2010"
"602","'120","Lazio","UNI",NA,42.3448,44.6395,47.6394,50.7949,50.7159,NA,NA,NA,NA,NA,NA
"603","'130","Abruzzo","UNI",NA,44.076,48.1802,50.498,51.8121,52.9653,NA,NA,NA,NA,NA,NA
"604","'140","Molise","UNI",NA,42.4218,47.5903,50.084,52.5584,53.4467,NA,NA,NA,NA,NA,NA
"605","'150","Campania","UNI",NA,32.8251,33.8507,36.7526,37.8235,38.9846,NA,NA,NA,NA,NA,NA
"606","'160","Puglia","UNI",NA,30.445,32.4504,34.7943,36.2009,39.2997,NA,NA,NA,NA,NA,NA
"607","'170","Basilicata","UNI",NA,38.8632,41.7151,44.7075,45.8967,47.4868,NA,NA,NA,NA,NA,NA
"608","'180","Calabria","UNI",NA,40.0243,42.3045,44.9818,45.6467,47.4046,NA,NA,NA,NA,NA,NA
"609","'190","Sicilia","UNI",NA,29.7562,32.1072,34.4625,36.0172,37.5371,NA,NA,NA,NA,NA,NA
"610","'200","Sardegna","UNI",NA,36.3911,37.0752,37.4858,36.9234,38.862,NA,NA,NA,NA,NA,NA
"611","'001","Nord-Ovest","UNI",NA,29.7714,31.0375,32.7471,33.6819,33.7315,NA,NA,NA,NA,NA,NA
"612","'002","Nord-Est","UNI",NA,30.7656,32.7411,34.1291,34.8815,35.31,NA,NA,NA,NA,NA,NA
"613","'003","Centro","UNI",NA,39.6345,41.9684,44.9279,46.7411,46.7459,NA,NA,NA,NA,NA,NA
"614","'004","Sud","UNI",NA,34.4833,36.383,39.0466,40.2273,42.0517,NA,NA,NA,NA,NA,NA
"615","'005","Isole","UNI",NA,31.4287,33.3447,35.2109,36.2374,37.8539,NA,NA,NA,NA,NA,NA
"616","'006","Italia","UNI",NA,33.2773,35.1357,37.3295,38.4795,39.3336,NA,NA,NA,NA,NA,NA
"617","'010","Piemonte","LAU25",NA,17.0446,19.9336,20.8486,20.9893,21.0081,NA,NA,NA,NA,NA,NA
"618","'020","Valle D'Aosta","LAU25",NA,13.2019,18.2361,17.3362,20.1303,22.231,NA,NA,NA,NA,NA,NA
"619","'030","Lombardia","LAU25",NA,17.1514,19.0225,20.9548,21.6045,21.8868,NA,NA,NA,NA,NA,NA
"620","'070","Liguria","LAU25",NA,23.6362,26.3278,28.2421,29.3942,29.6568,NA,NA,NA,NA,NA,NA
"621","'040","Trentino Alto Adige","LAU25",NA,13.2353,14.7271,16.2985,17.3552,16.7833,NA,NA,NA,NA,NA,NA
"622","'021","Bolzano - Bozen","LAU25",NA,NA,NA,NA,NA,8.5061,NA,NA,NA,NA,NA,NA
"623","'022","Trento","LAU25",NA,NA,NA,NA,NA,25.2679,NA,NA,NA,NA,NA,NA
"624","'050","Veneto","LAU25",NA,17.9513,19.7792,21.2455,21.9651,21.4776,NA,NA,NA,NA,NA,NA
"625","'060","Friuli Venezia Giulia","LAU25",NA,20.4301,21.5866,25.0766,26.898,28.2283,NA,NA,NA,NA,NA,NA
"626","'080","Emilia Romagna","LAU25",NA,20.0064,21.7279,24.2305,23.5171,22.8187,NA,NA,NA,NA,NA,NA
"627","'090","Toscana","LAU25",NA,18.3976,20.6842,23.4598,23.0582,23.0539,NA,NA,NA,NA,NA,NA
"628","'100","Umbria","LAU25",NA,20.223,22.1394,26.1132,26.7029,29.8812,NA,NA,NA,NA,NA,NA
"629","'110","Marche","LAU25",NA,18.9882,23.0466,23.823,24.0469,24.768,NA,NA,NA,NA,NA,NA
"630","'120","Lazio","LAU25",NA,20.4518,24.2844,26.505,27.8944,27.7716,NA,NA,NA,NA,NA,NA
"631","'130","Abruzzo","LAU25",NA,21.1783,24.7078,27.47,28.0562,27.2147,NA,NA,NA,NA,NA,NA
"632","'140","Molise","LAU25",NA,19.4656,23.4885,25.8331,29.5195,31.9088,NA,NA,NA,NA,NA,NA
"633","'150","Campania","LAU25",NA,15.0138,17.3938,19.1666,20.6082,22.7179,NA,NA,NA,NA,NA,NA
"634","'160","Puglia","LAU25",NA,15.3077,17.88,20.0491,21.736,23.4798,NA,NA,NA,NA,NA,NA
"635","'170","Basilicata","LAU25",NA,17.1209,20.2247,24.0048,26.1267,28.0187,NA,NA,NA,NA,NA,NA
"636","'180","Calabria","LAU25",NA,17.1571,19.5836,23.0644,27.2439,26.9533,NA,NA,NA,NA,NA,NA
"637","'190","Sicilia","LAU25",NA,12.4308,14.4914,17.4336,18.8765,20.0012,NA,NA,NA,NA,NA,NA
"638","'200","Sardegna","LAU25",NA,15.6649,20.1248,22.6124,23.7357,25.4282,NA,NA,NA,NA,NA,NA
"639","'001","Nord-Ovest","LAU25",NA,17.6668,19.9032,21.5289,22.0888,22.3087,NA,NA,NA,NA,NA,NA
"640","'002","Nord-Est","LAU25",NA,18.5503,20.2389,22.2765,22.6311,22.2244,NA,NA,NA,NA,NA,NA
"641","'003","Centro","LAU25",NA,19.6072,22.8506,25.1788,25.7948,26.1225,NA,NA,NA,NA,NA,NA
"642","'004","Sud","LAU25",NA,16.0875,18.6945,20.9988,22.9132,24.3311,NA,NA,NA,NA,NA,NA
"643","'005","Isole","LAU25",NA,13.2752,15.9437,18.7806,20.1243,21.3324,NA,NA,NA,NA,NA,NA
"644","'006","Italia","LAU25",NA,17.2206,19.6756,21.8305,22.8408,23.4427,NA,NA,NA,NA,NA,NA
"645","'010","Piemonte","INTERNET",NA,NA,NA,NA,NA,NA,15.5,15.2,18.2,NA,NA,NA
"646","'020","Valle D'Aosta","INTERNET",NA,NA,NA,NA,NA,NA,18,15.8,17.6,NA,NA,NA
"647","'030","Lombardia","INTERNET",NA,NA,NA,NA,NA,NA,17.1,18,18.9,NA,NA,NA
"648","'070","Liguria","INTERNET",NA,NA,NA,NA,NA,NA,13.3,12.4,14.8,NA,NA,NA
"649","'040","Trentino Alto Adige","INTERNET",NA,NA,NA,NA,NA,NA,20.2,16.9,17,NA,NA,NA
"650","'021","Bolzano - Bozen","INTERNET",NA,NA,NA,NA,NA,NA,19.8,17.9,17.6,NA,NA,NA
"651","'022","Trento","INTERNET",NA,NA,NA,NA,NA,NA,20.6,15.9,16.4,NA,NA,NA
"652","'050","Veneto","INTERNET",NA,NA,NA,NA,NA,NA,17.8,17.4,16.9,NA,NA,NA
"653","'060","Friuli Venezia Giulia","INTERNET",NA,NA,NA,NA,NA,NA,13.3,14.3,16.7,NA,NA,NA
"654","'080","Emilia Romagna","INTERNET",NA,NA,NA,NA,NA,NA,15.8,18.2,15.6,NA,NA,NA
"655","'090","Toscana","INTERNET",NA,NA,NA,NA,NA,NA,14.9,18,18.4,NA,NA,NA
"656","'100","Umbria","INTERNET",NA,NA,NA,NA,NA,NA,16.4,14,14.2,NA,NA,NA
"657","'110","Marche","INTERNET",NA,NA,NA,NA,NA,NA,14,13.6,14.7,NA,NA,NA
"658","'120","Lazio","INTERNET",NA,NA,NA,NA,NA,NA,16.4,14.3,14.1,NA,NA,NA
"659","'130","Abruzzo","INTERNET",NA,NA,NA,NA,NA,NA,15.2,13,14.7,NA,NA,NA
"660","'140","Molise","INTERNET",NA,NA,NA,NA,NA,NA,10.4,8.5,10.2,NA,NA,NA
"661","'150","Campania","INTERNET",NA,NA,NA,NA,NA,NA,8.2,9,9,NA,NA,NA
"662","'160","Puglia","INTERNET",NA,NA,NA,NA,NA,NA,9.6,11.2,10,NA,NA,NA
"663","'170","Basilicata","INTERNET",NA,NA,NA,NA,NA,NA,13.1,11.4,13.8,NA,NA,NA
"664","'180","Calabria","INTERNET",NA,NA,NA,NA,NA,NA,8.8,10.2,11.3,NA,NA,NA
"665","'190","Sicilia","INTERNET",NA,NA,NA,NA,NA,NA,9.9,10.5,11.2,NA,NA,NA
"666","'200","Sardegna","INTERNET",NA,NA,NA,NA,NA,NA,11.5,15.4,14.3,NA,NA,NA
"667","'001","Nord-Ovest","INTERNET",NA,NA,NA,NA,NA,NA,16.3,16.6,18.3,NA,NA,NA
"668","'002","Nord-Est","INTERNET",NA,NA,NA,NA,NA,NA,16.7,17.3,16.4,NA,NA,NA
"669","'003","Centro","INTERNET",NA,NA,NA,NA,NA,NA,15.6,15.4,15.5,NA,NA,NA
"670","'004","Sud","INTERNET",NA,NA,NA,NA,NA,NA,9.6,10.3,10.3,NA,NA,NA
"671","'005","Isole","INTERNET",NA,NA,NA,NA,NA,NA,10.3,11.7,12,NA,NA,NA
"672","'006","Italia","INTERNET",NA,NA,NA,NA,NA,NA,14,14.5,14.8,NA,NA,NA
"673","'010","Piemonte","IVG",10.1536942,10.50169826,10.18280862,10.43662003,10.12290835,NA,NA,NA,NA,NA,NA,NA
"674","'020","Valle D'Aosta","IVG",10.99229135,11.38714526,10.44571956,10.54369242,10.74280868,NA,NA,NA,NA,NA,NA,NA
"675","'030","Lombardia","IVG",9.518389184,9.187549962,9.435309024,9.274083479,9.81952386,NA,NA,NA,NA,NA,NA,NA
"676","'070","Liguria","IVG",11.16928143,11.09889334,11.09792179,11.07318832,11.4717141,NA,NA,NA,NA,NA,NA,NA
"677","'040","Trentino Alto Adige","IVG",6.225973223,6.130739004,6.085726868,6.342167908,6.267325539,NA,NA,NA,NA,NA,NA,NA
"678","'021","Bolzano - Bozen","IVG",5.534411041,5.199178984,5.059999027,5.180119525,5.392519089,NA,NA,NA,NA,NA,NA,NA
"679","'022","Trento","IVG",6.916991683,7.095009186,7.31148333,7.280645251,7.100963827,NA,NA,NA,NA,NA,NA,NA
"680","'050","Veneto","IVG",6.251751803,6.122869909,6.210733089,6.560047155,6.312755926,NA,NA,NA,NA,NA,NA,NA
"681","'060","Friuli Venezia Giulia","IVG",7.904817436,7.476023722,7.561507505,7.601139794,7.702051618,NA,NA,NA,NA,NA,NA,NA
"682","'080","Emilia Romagna","IVG",10.7554037,10.65555932,10.50849946,10.78805043,10.57387513,NA,NA,NA,NA,NA,NA,NA
"683","'090","Toscana","IVG",9.706063111,10.15683702,9.421394185,9.228538044,8.995592839,NA,NA,NA,NA,NA,NA,NA
"684","'100","Umbria","IVG",11.23604485,11.64809917,11.81900045,11.79896746,11.00302729,NA,NA,NA,NA,NA,NA,NA
"685","'110","Marche","IVG",7.524959351,7.358458026,7.340831715,7.651129737,7.761663698,NA,NA,NA,NA,NA,NA,NA
"686","'120","Lazio","IVG",11.43951783,10.76088058,10.8160757,11.14946313,10.67840404,NA,NA,NA,NA,NA,NA,NA
"687","'130","Abruzzo","IVG",9.95560339,9.639023039,8.908368462,9.426011944,8.988667823,NA,NA,NA,NA,NA,NA,NA
"688","'140","Molise","IVG",10.82196314,10.25513574,8.478710919,9.341769636,8.13088877,NA,NA,NA,NA,NA,NA,NA
"689","'150","Campania","IVG",9.475209331,8.997964432,8.603858477,9.090098617,NA,NA,NA,NA,NA,NA,NA,NA
"690","'160","Puglia","IVG",14.40576923,13.86203169,13.57338469,12.75461069,12.19945908,NA,NA,NA,NA,NA,NA,NA
"691","'170","Basilicata","IVG",9.95383824,8.722594551,9.230277758,8.446847834,7.500746984,NA,NA,NA,NA,NA,NA,NA
"692","'180","Calabria","IVG",8.542938198,8.297099455,7.140421685,7.197756978,6.627366846,NA,NA,NA,NA,NA,NA,NA
"693","'190","Sicilia","IVG",8.435440628,7.988701293,7.334274307,7.581022737,7.488053559,NA,NA,NA,NA,NA,NA,NA
"694","'200","Sardegna","IVG",6.314650754,6.225946668,5.941347809,5.783932383,5.774374154,NA,NA,NA,NA,NA,NA,NA
"695","'001","Nord-Ovest","IVG",9.800567134,9.753216894,9.809166577,9.775973624,10.06693365,NA,NA,NA,NA,NA,NA,NA
"696","'002","Nord-Est","IVG",8.060835652,7.915681343,7.90829622,8.192311302,8.010966201,NA,NA,NA,NA,NA,NA,NA
"697","'003","Centro","IVG",10.38696856,10.19692553,10.00784184,10.15047636,9.803961174,NA,NA,NA,NA,NA,NA,NA
"698","'004","Sud","IVG",10.86782647,10.38252453,9.886625364,9.823961315,9.764711993,NA,NA,NA,NA,NA,NA,NA
"699","'005","Isole","IVG",7.893158641,7.539058492,6.980033641,7.124869257,7.054729124,NA,NA,NA,NA,NA,NA,NA
"700","'006","Italia","IVG",9.586578619,9.398266055,9.180432057,9.220522242,9.104858115,NA,NA,NA,NA,NA,NA,NA
"701","'010","Piemonte","INVPIL",20.69176209,21.99006311,20.92284842,22.90381131,21.49030025,22.35286405,22.22401687,21.97049966,21.16411267,NA,NA,NA
"702","'020","Valle D'Aosta","INVPIL",20.74686099,22.61636227,24.8305337,24.44957917,23.95498627,23.01207131,23.37251812,22.88458274,25.40684631,NA,NA,NA
"703","'030","Lombardia","INVPIL",17.50752105,19.11833603,19.31700416,19.59329549,18.33191379,19.06676461,19.9852082,20.08554139,20.86388499,NA,NA,NA
"704","'070","Liguria","INVPIL",17.99585904,18.13153873,18.42115843,18.27749749,19.33497747,16.73123165,17.33153942,16.98240555,17.69275125,NA,NA,NA
"705","'040","Trentino Alto Adige","INVPIL",25.51801413,27.08344838,27.73114233,29.48791321,28.41409128,28.76345492,29.26865856,29.90497917,28.35181332,NA,NA,NA
"706","'021","Bolzano - Bozen","INVPIL",26.34262626,27.75015357,28.81157867,28.94122227,28.77290489,28.97385808,29.44667395,30.55756602,28.7837406,NA,NA,NA
"707","'022","Trento","INVPIL",24.6691741,26.38503724,26.61304753,30.05046181,28.04265554,28.53988974,29.08118971,29.20704593,27.89598079,NA,NA,NA
"708","'050","Veneto","INVPIL",20.60587158,20.97737356,21.81604348,23.88836339,22.00613257,22.18050162,22.58302153,22.74014525,22.7822744,NA,NA,NA
"709","'060","Friuli Venezia Giulia","INVPIL",20.56505919,21.61745072,23.07524539,23.0775036,22.03435938,21.78068375,22.55944121,22.31203854,22.52252685,NA,NA,NA
"710","'080","Emilia Romagna","INVPIL",20.78312529,20.23464196,19.5361602,22.10697737,20.3439637,20.89832619,21.02215946,21.62300599,21.12823779,NA,NA,NA
"711","'090","Toscana","INVPIL",17.63088322,17.41623016,17.60727908,17.84429977,18.66989394,18.91361731,17.21442688,18.95933933,19.43400001,NA,NA,NA
"712","'100","Umbria","INVPIL",21.28138789,21.76438855,20.9064032,24.03398618,20.91184967,19.53402624,20.65452312,20.03468775,21.02892096,NA,NA,NA
"713","'110","Marche","INVPIL",21.44983298,20.72301051,22.35433808,21.49090608,21.25138672,22.9111419,19.66748102,20.62672941,20.75071668,NA,NA,NA
"714","'120","Lazio","INVPIL",18.28503265,18.44963024,17.51146682,17.92502477,18.50105625,16.93146607,18.16995204,18.35979196,18.28995714,NA,NA,NA
"715","'130","Abruzzo","INVPIL",21.77125426,20.61663455,22.20260039,22.25960215,22.74191432,23.24088415,22.62001156,23.4444424,23.66464838,NA,NA,NA
"716","'140","Molise","INVPIL",22.95408787,27.2283977,27.53279247,21.4223249,21.93258158,25.68211089,24.58927601,26.91778114,24.68811985,NA,NA,NA
"717","'150","Campania","INVPIL",19.7106174,19.83616397,20.07479241,19.06971955,20.79677193,20.23271057,21.23686406,21.95989385,22.37601026,NA,NA,NA
"718","'160","Puglia","INVPIL",20.5293359,20.83880234,21.60642128,21.0268639,20.89454354,21.63297503,20.24879943,20.19065847,20.66456385,NA,NA,NA
"719","'170","Basilicata","INVPIL",26.4792406,27.67128189,27.79420181,25.66601983,28.09805285,27.90118282,28.38054034,26.36263828,24.88652591,NA,NA,NA
"720","'180","Calabria","INVPIL",23.28644061,21.02462574,22.68748209,23.98486837,21.04067578,21.1215871,24.19054489,23.63826221,24.01661346,NA,NA,NA
"721","'190","Sicilia","INVPIL",19.34829429,22.71929951,21.42689334,20.02016418,20.3567939,21.0185778,20.71335453,21.60837078,21.23182608,NA,NA,NA
"722","'200","Sardegna","INVPIL",22.6774626,24.2993201,23.36720165,25.11974805,25.25937072,26.31721076,24.19456252,26.26373178,26.26508372,NA,NA,NA
"723","'001","Nord-Ovest","INVPIL",18.40349369,19.80147307,19.69337137,20.35850254,19.2672485,19.7343107,20.35302386,20.32074851,20.70143138,NA,NA,NA
"724","'002","Nord-Est","INVPIL",21.13131083,21.31430156,21.59642979,23.62098258,21.95358962,22.25582812,22.5947514,22.92395672,22.62699363,NA,NA,NA
"725","'003","Centro","INVPIL",18.65688599,18.61816597,18.36177507,18.73155913,19.04637866,18.43971052,18.21094147,18.93417894,19.12434871,NA,NA,NA
"726","'004","Sud","INVPIL",21.07205075,20.92050339,21.64498219,21.00503415,21.42940502,21.55983767,21.91726675,22.18026396,22.43890858,NA,NA,NA
"727","'005","Isole","INVPIL",20.28379707,23.16232897,21.971878,21.4414695,21.7392282,22.52415533,21.68792432,22.91025958,22.65214522,NA,NA,NA
"728","'006","Italia","INVPIL",19.63453176,20.32054774,20.32432519,20.91449369,20.35244277,20.51459678,20.73312048,21.09403912,21.20764309,NA,NA,NA
"729","'010","Piemonte","SPEINSTPIL",3.117948379,3.07927331,3.061273959,3.046476261,3.031166397,3.233393758,2.903309732,3.259683576,3.261737004,NA,NA,NA
"730","'020","Valle D'Aosta","SPEINSTPIL",4.872124431,3.95731377,3.907736562,3.794031934,3.736260237,3.45752992,3.665137315,4.168007849,4.17783517,NA,NA,NA
"731","'030","Lombardia","SPEINSTPIL",2.842044374,2.615240654,2.562145496,2.52760708,2.510938512,2.587476404,2.348570061,2.642681519,2.666281866,NA,NA,NA
"732","'070","Liguria","SPEINSTPIL",3.400975917,3.282881531,3.227832494,3.285589759,3.294147504,3.297928446,3.136939224,3.308641081,3.26524853,NA,NA,NA
"733","'040","Trentino Alto Adige","SPEINSTPIL",3.935353068,3.494199515,3.498517115,3.471712019,3.461200152,3.692666326,3.350055674,4.409763262,4.53112298,NA,NA,NA
"734","'021","Bolzano - Bozen","SPEINSTPIL",4.80519135,4.263717881,4.288136298,4.295496801,4.256679454,4.046197841,4.092226655,4.47592514,4.673199823,NA,NA,NA
"735","'022","Trento","SPEINSTPIL",3.039958099,2.688085794,2.681375871,2.627146863,2.639822136,3.317019234,2.572649223,4.339003985,4.381182817,NA,NA,NA
"736","'050","Veneto","SPEINSTPIL",2.820435507,2.832276191,2.810009895,2.838411233,2.795639081,2.833349716,2.64946751,2.921150705,2.966796952,NA,NA,NA
"737","'060","Friuli Venezia Giulia","SPEINSTPIL",3.168440208,3.096856218,3.033667657,3.07945688,3.122951009,3.081241322,2.964598471,3.137731601,3.181098652,NA,NA,NA
"738","'080","Emilia Romagna","SPEINSTPIL",2.829574724,2.657736552,2.666808432,2.589637811,2.731193595,2.761579333,2.676882759,2.879899091,2.881276556,NA,NA,NA
"739","'090","Toscana","SPEINSTPIL",3.66561047,3.522189343,3.452361026,3.425078295,3.405591228,3.452630276,3.243014311,3.445500696,3.459102563,NA,NA,NA
"740","'100","Umbria","SPEINSTPIL",4.501426275,4.234316839,4.132422169,4.168163065,4.156687973,4.109040606,3.913760545,4.159769114,4.304379765,NA,NA,NA
"741","'110","Marche","SPEINSTPIL",4.068781101,4.064041156,3.963919477,3.877698246,3.884497714,3.987913166,3.669126179,4.040515414,4.016906057,NA,NA,NA
"742","'120","Lazio","SPEINSTPIL",4.06764048,3.858099621,3.767792563,3.676545438,3.639806297,3.578449025,3.327092274,3.589048493,3.541064367,NA,NA,NA
"743","'130","Abruzzo","SPEINSTPIL",5.290193611,5.12105218,4.955468888,4.858217974,4.84695386,5.141753063,4.518930222,4.895005528,4.925565257,NA,NA,NA
"744","'140","Molise","SPEINSTPIL",6.187605069,6.031284682,5.807454811,5.71532513,5.654026909,5.824586257,5.127524717,5.598977289,5.448714656,NA,NA,NA
"745","'150","Campania","SPEINSTPIL",8.062313068,8.159494746,7.796508598,7.503591384,7.445148387,7.49685874,6.866175837,7.555611673,7.47892436,NA,NA,NA
"746","'160","Puglia","SPEINSTPIL",7.250018052,7.313617269,7.112392882,6.988828143,6.92319365,7.018127892,6.459086107,6.999369441,7.03640588,NA,NA,NA
"747","'170","Basilicata","SPEINSTPIL",7.296740159,7.183814225,7.024483351,6.750742589,6.644851068,6.749800149,6.115101076,6.6360543,6.608122998,NA,NA,NA
"748","'180","Calabria","SPEINSTPIL",8.593249685,8.227027462,7.807074762,7.589232588,7.317801703,7.352003786,6.604304979,7.296265362,7.228919295,NA,NA,NA
"749","'190","Sicilia","SPEINSTPIL",7.946993287,8.001505666,7.701681045,7.594540797,7.458116857,7.453378069,6.795935529,7.295639519,7.326502129,NA,NA,NA
"750","'200","Sardegna","SPEINSTPIL",6.198878242,6.139747468,5.750050087,5.57999266,5.261461175,5.4351822,4.692779771,5.538578774,5.318693455,NA,NA,NA
"751","'001","Nord-Ovest","SPEINSTPIL",2.979684349,2.80491077,2.759816096,2.735517349,2.721104088,2.619742381,2.569107603,2.87052408,2.882546072,NA,NA,NA
"752","'002","Nord-Est","SPEINSTPIL",2.963609265,2.851503161,2.84026658,2.866419285,2.865340847,2.910409347,2.75665362,3.064780811,3.100312368,NA,NA,NA
"753","'003","Centro","SPEINSTPIL",3.968761956,3.8011746,3.715379595,3.653403427,3.628801926,3.622525304,3.379976251,3.636414766,3.62306247,NA,NA,NA
"754","'004","Sud","SPEINSTPIL",7.499783952,7.470374622,7.186727251,6.985478963,6.902705286,7.005670516,6.372443676,6.968523548,6.935443092,NA,NA,NA
"755","'005","Isole","SPEINSTPIL",7.455769553,7.479478466,7.153516138,7.031952411,6.836214739,6.879918768,6.202662816,6.804271026,6.759924916,NA,NA,NA
"756","'006","Italia","SPEINSTPIL",4.272059343,4.145729492,4.04613599,3.989593369,3.947071063,4.003506494,3.679989692,4.04698515,4.039646465,NA,NA,NA
"757","'010","Piemonte","NUZ",4.551478805,4.583842347,4.207185942,4.276564936,4.040204909,3.824479061,3.731590694,3.730608135,3.728769648,NA,3.680846726,NA
"758","'020","Valle D'Aosta","NUZ",4.370397504,4.098222984,3.383315398,4.034018839,3.836196074,3.903506623,3.4110336,3.778286909,3.963459614,NA,4.007208233,NA
"759","'030","Lombardia","NUZ",4.499391485,4.524001296,4.214176918,4.36880834,4.035860539,3.720623214,3.696465616,3.639414293,3.699216488,NA,3.541589352,NA
"760","'070","Liguria","NUZ",4.371485209,4.574449272,4.139089146,4.29380552,3.987718082,3.965571145,4.01443523,4.083887816,3.991049507,NA,3.876726185,NA
"761","'040","Trentino Alto Adige","NUZ",4.689129201,4.772404368,4.126916268,4.353111825,4.023086747,3.797474236,3.716817682,3.788202124,3.678376799,NA,3.517407366,NA
"762","'021","Bolzano - Bozen","NUZ",4.658756987,4.593041716,4.137149089,4.274914163,4.040584767,3.910606281,3.830295806,3.934772236,3.643094878,NA,3.59600994,NA
"763","'022","Trento","NUZ",4.718752133,4.946989735,4.116977647,4.428869483,4.006217749,3.688883268,3.60791341,3.647321269,3.712316993,NA,3.441877662,NA
"764","'050","Veneto","NUZ",4.916360526,4.832089397,4.490616318,4.456678435,4.453864714,4.074131991,4.076173762,3.948120805,3.967564081,NA,3.840546423,NA
"765","'060","Friuli Venezia Giulia","NUZ",4.724587299,5.179021657,4.319106443,4.032517806,4.744379701,3.718831997,3.727316581,3.554079508,3.558603388,NA,3.333880963,NA
"766","'080","Emilia Romagna","NUZ",4.102380666,4.143988758,3.833817916,3.881096169,3.529905376,3.418916384,3.435454398,3.454835146,3.541800946,NA,3.457715027,NA
"767","'090","Toscana","NUZ",4.697397697,4.904550637,4.478611605,4.596099603,4.396552734,4.134644643,4.091635229,4.05286079,4.157337423,NA,4.084840537,NA
"768","'100","Umbria","NUZ",4.753688317,5.067409433,4.548035214,4.808462509,4.585574404,4.419552889,4.418536775,4.334676551,4.101473925,NA,4.188518175,NA
"769","'110","Marche","NUZ",4.342466511,4.517253217,4.262091,4.250735184,4.09175267,3.841107657,3.850256711,3.97010415,3.742116387,NA,3.766683394,NA
"770","'120","Lazio","NUZ",4.658200259,4.763466423,4.433317936,4.659121026,4.632234509,4.485871319,4.422043074,4.317431812,4.255528945,NA,4.002421582,NA
"771","'130","Abruzzo","NUZ",4.225836373,4.50913681,4.269956678,4.469836883,4.368586813,3.966473359,4.096631356,4.035021169,3.941097675,NA,3.673276257,NA
"772","'140","Molise","NUZ",4.495313002,4.54485483,3.841510433,4.02797133,3.236125114,4.253864678,4.234203404,3.981397265,3.810195471,NA,3.756041226,NA
"773","'150","Campania","NUZ",6.257935733,6.132865507,5.896301038,5.882297858,5.889712124,5.606900966,5.420074327,5.409668636,5.536833484,NA,5.470412458,NA
"774","'160","Puglia","NUZ",5.850552738,5.848748404,5.402238305,5.387235861,5.324275535,4.643639283,4.762592164,4.464349871,4.803830888,NA,4.834085477,NA
"775","'170","Basilicata","NUZ",5.203345411,4.934829604,4.867688441,4.827977148,4.81646746,4.34000868,4.320394547,4.560393581,4.535078349,NA,4.07920772,NA
"776","'180","Calabria","NUZ",4.957489503,5.181468786,4.774169045,4.929033125,4.855265221,4.717199348,4.619198875,4.610656378,4.691245779,NA,4.633484181,NA
"777","'190","Sicilia","NUZ",5.446674745,5.683580648,5.309070423,5.526981695,5.466655626,5.033972978,4.849908173,4.807419679,4.796077139,NA,4.836164594,NA
"778","'200","Sardegna","NUZ",4.958022644,4.993252815,4.643497358,4.629666457,4.533130533,4.228780486,4.043283645,4.095779338,4.291050387,NA,4.394269886,NA
"779","'001","Nord-Ovest","NUZ",4.499472906,4.542901128,4.197637756,4.332266661,4.030465186,3.776549614,3.736880067,3.711820208,3.739458279,NA,3.618214542,NA
"780","'002","Nord-Est","NUZ",4.57014632,4.607911076,4.193397262,4.184731705,4.101463732,3.764599974,3.765159306,3.70534971,3.73718042,NA,3.612795636,NA
"781","'003","Centro","NUZ",4.635762411,4.798638843,4.433475403,4.595121547,4.480078259,4.281176707,4.238877356,4.188186986,4.144612706,NA,4.011092146,NA
"782","'004","Sud","NUZ",5.681475341,5.677752085,5.352240047,5.385444439,5.331974867,4.965933094,4.920104302,4.82701441,4.974905697,NA,4.902027175,NA
"783","'005","Isole","NUZ",5.325942852,5.512973185,5.144526476,5.304900798,5.235619077,4.834745371,4.649962335,4.630691908,4.67049428,NA,4.726165875,NA
"784","'006","Italia","NUZ",4.925301166,4.994722008,4.633887261,4.72402474,4.584646649,4.279633405,4.227137001,4.173494128,4.216568986,NA,4.121745257,NA
"785","'010","Piemonte","PILCAP",22612.29355,23382.14135,23549.53622,23412.15444,23249.31659,23359.98341,23330.75883,23691.5886,23816.80625,21697.87434,23246.45115,NA
"786","'020","Valle D'Aosta","PILCAP",27471.77385,26739.04065,27423.28662,27688.21721,28065.64498,28163.27067,27533.41939,27798.37186,28208.25586,26784.08488,28236.22788,NA
"787","'030","Lombardia","PILCAP",26624.44511,27488.01813,27929.02084,28066.98175,27779.41179,27668.09969,27555.17539,27836.02662,27993.83453,25280.96493,27233.37636,NA
"788","'070","Liguria","PILCAP",20216.76413,21277.48275,21924.45299,21570.37934,21467.58698,21457.07914,21261.27875,21459.06933,22046.48765,21076.31171,21848.42984,NA
"789","'040","Trentino Alto Adige","PILCAP",25830.24979,26800.40601,26810.23532,26443.22824,26347.8511,26406.02898,26345.73869,26717.12753,26860.40715,25729.65407,26739.34955,NA
"790","'021","Bolzano - Bozen","PILCAP",26546.08574,27798.06189,27810.58704,27324.61935,27401.88563,27863.65184,27683.48968,28299.7589,28207.88375,27198.80472,28195.70698,NA
"791","'022","Trento","PILCAP",25131.90165,25829.32249,25838.64425,25587.96975,25330.90248,25008.51853,25062.77174,25198.36715,25564.56198,24321.18696,25340.85974,NA
"792","'050","Veneto","PILCAP",23749.26349,24842.54549,24914.1267,24485.99103,24503.74269,24832.35798,24775.11962,25177.2277,25369.05222,23214.04869,24876.72302,NA
"793","'060","Friuli Venezia Giulia","PILCAP",21966.14235,23100.84793,23739.01176,23551.58682,22932.93307,22922.26166,23329.33012,23907.98308,24226.59632,22194.0119,23620.08742,NA
